"","year","Cropland Fraction","source","ISO3_code","Country"
"40175",1980,"0.572306","IMAGE","GRC","Greece"
"40176",1980,"1","IMAGE","GTM","Guatemala"
"40177",1980,"1","IMAGE","GIN","Guinea"
"40178",1980,"1","IMAGE","GNB","Guinea-Bissau"
"40179",1980,"1","IMAGE","GUY","Guyana"
"40180",1980,"1","IMAGE","HND","Honduras"
"40181",1980,"1","IMAGE","HUN","Hungary"
"40182",1980,"1","IMAGE","IND","India"
"40183",1980,"1","IMAGE","IDN","Indonesia"
"40184",1980,"1","IMAGE","IRN","Iran"
"40185",1980,"1","IMAGE","ISR","Israel"
"40186",1980,"0.893438","IMAGE","ITA","Italy"
"40187",1980,"0.857807","IMAGE","JPN","Japan"
"40188",1980,"1","IMAGE","JOR","Jordan"
"40189",1980,"1","IMAGE","KEN","Kenya"
"40190",1980,"1","IMAGE","LAO","Laos"
"40191",1980,"1","IMAGE","LBN","Lebanon"
"40192",1980,"1","IMAGE","LSO","Lesotho"
"40193",1980,"1","IMAGE","LBR","Liberia"
"40194",1980,"1","IMAGE","MDG","Madagascar"
"40195",1980,"1","IMAGE","MWI","Malawi"
"40196",1980,"1","IMAGE","MYS","Malaysia"
"40197",1980,"1","IMAGE","MLI","Mali"
"40198",1980,"1","IMAGE","MRT","Mauritania"
"40199",1980,"0.957312","IMAGE","MEX","Mexico"
"40200",1980,"1","IMAGE","MNG","Mongolia"
"40201",1980,"0.46764","IMAGE","MAR","Morocco"
"40202",1980,"1","IMAGE","MOZ","Mozambique"
"40204",1980,"1","IMAGE","NPL","Nepal"
"40205",1980,"0.338851","IMAGE","NLD","Netherlands"
"40206",1980,"0.167553","IMAGE","NZL","New Zealand"
"40207",1980,"1","IMAGE","NIC","Nicaragua"
"40208",1980,"1","IMAGE","NER","Niger"
"40209",1980,"1","IMAGE","NGA","Nigeria"
"40210",1980,"0.272915","IMAGE","NOR","Norway"
"40211",1980,"1","IMAGE","PAK","Pakistan"
"40212",1980,"1","IMAGE","PAN","Panama"
"40213",1980,"0.875436","IMAGE","PNG","Papua New Guinea"
"40214",1980,"1","IMAGE","PRY","Paraguay"
"40215",1980,"1","IMAGE","PER","Peru"
"40216",1980,"1","IMAGE","PHL","Philippines"
"40217",1980,"0.730584","IMAGE","POL","Poland"
"40218",1980,"0.582454","IMAGE","PRT","Portugal"
"40219",1980,"1","IMAGE","KOR","South Korea"
"40220",1980,"1","IMAGE","ROU","Romania"
"40221",1980,"1","IMAGE","RWA","Rwanda"
"40222",1980,"1","IMAGE","SAU","Saudi Arabia"
"40223",1980,"1","IMAGE","SEN","Senegal"
"40224",1980,"1","IMAGE","SLE","Sierra Leone"
"40225",1980,"0.971066","IMAGE","ZAF","South Africa"
"40226",1980,"0.681692","IMAGE","ESP","Spain"
"40227",1980,"1","IMAGE","LKA","Sri Lanka"
"40229",1980,"1","IMAGE","SWZ","Eswatini"
"40230",1980,"0.521487","IMAGE","SWE","Sweden"
"40231",1980,"0.364353","IMAGE","CHE","Switzerland"
"40232",1980,"1","IMAGE","SYR","Syria"
"40233",1980,"1","IMAGE","THA","Thailand"
"40234",1980,"1","IMAGE","TGO","Togo"
"40235",1980,"1","IMAGE","TUN","Tunisia"
"40236",1980,"1","IMAGE","TUR","Turkey"
"40237",1980,"1","IMAGE","UGA","Uganda"
"40238",1980,"1","IMAGE","ARE","United Arab Emirates"
"40239",1980,"0.484883","IMAGE","GBR","United Kingdom"
"40240",1980,"1","IMAGE","TZA","Tanzania"
"40241",1980,"1","IMAGE","USA","United States"
"40242",1980,"0.878171","IMAGE","URY","Uruguay"
"40243",1980,"0.917455","IMAGE","VEN","Venezuela"
"40244",1980,"1","IMAGE","VNM","Vietnam"
"40245",1980,"1","IMAGE","YEM","Yemen"
"40246",1980,"1","IMAGE","ZMB","Zambia"
"40247",1980,"1","IMAGE","ZWE","Zimbabwe"
"40248",1980,"0.999991","IMAGE","ETH","Ethiopia"
"40249",1980,"0.976999","IMAGE","RUS","Russia"
"40250",1980,"1","IMAGE","ARG","Argentina"
"40251",1981,"1","IMAGE","ALB","Albania"
"40252",1981,"1","IMAGE","DZA","Algeria"
"40253",1981,"1","IMAGE","AGO","Angola"
"40254",1981,"0.971287","IMAGE","AUS","Australia"
"40255",1981,"0.682714","IMAGE","AUT","Austria"
"40256",1981,"1","IMAGE","BGD","Bangladesh"
"40257",1981,"1","IMAGE","BEN","Benin"
"40258",1981,"1","IMAGE","BTN","Bhutan"
"40259",1981,"1","IMAGE","BOL","Bolivia"
"40260",1981,"1","IMAGE","BWA","Botswana"
"40261",1981,"1","IMAGE","BRA","Brazil"
"40262",1981,"0.944179","IMAGE","BGR","Bulgaria"
"40263",1981,"1","IMAGE","BFA","Burkina Faso"
"40264",1981,"1","IMAGE","BDI","Burundi"
"40265",1981,"1","IMAGE","CMR","Cameroon"
"40266",1981,"1","IMAGE","CAN","Canada"
"40267",1981,"1","IMAGE","CAF","Central African Republic"
"40268",1981,"1","IMAGE","TCD","Chad"
"40269",1981,"0.706771","IMAGE","CHL","Chile"
"40270",1981,"0.998075","IMAGE","CHN","China"
"40271",1981,"1","IMAGE","COL","Colombia"
"40273",1981,"1","IMAGE","COG","Congo - Brazzaville"
"40274",1981,"1","IMAGE","CRI","Costa Rica"
"40275",1981,"1","IMAGE","CUB","Cuba"
"40276",1981,"1","IMAGE","CIV","Côte d’Ivoire"
"40277",1981,"1","IMAGE","COD","Congo - Kinshasa"
"40278",1981,"0.791244","IMAGE","DNK","Denmark"
"40279",1981,"0.906347","IMAGE","DOM","Dominican Republic"
"40280",1981,"1","IMAGE","ECU","Ecuador"
"40281",1981,"1","IMAGE","EGY","Egypt"
"40282",1981,"1","IMAGE","SLV","El Salvador"
"40283",1981,"1","IMAGE","FJI","Fiji"
"40284",1981,"0.178804","IMAGE","FIN","Finland"
"40285",1981,"0.817021","IMAGE","FRA","France"
"40286",1981,"1","IMAGE","GAB","Gabon"
"40287",1981,"1","IMAGE","GMB","Gambia"
"40288",1981,"0.619741","IMAGE","DEU","Germany"
"40289",1981,"1","IMAGE","GHA","Ghana"
"40290",1981,"0.595807","IMAGE","GRC","Greece"
"40291",1981,"1","IMAGE","GTM","Guatemala"
"40292",1981,"1","IMAGE","GIN","Guinea"
"40293",1981,"1","IMAGE","GNB","Guinea-Bissau"
"40294",1981,"1","IMAGE","GUY","Guyana"
"40295",1981,"1","IMAGE","HND","Honduras"
"40296",1981,"1","IMAGE","HUN","Hungary"
"40297",1981,"1","IMAGE","IND","India"
"40298",1981,"1","IMAGE","IDN","Indonesia"
"40299",1981,"1","IMAGE","IRN","Iran"
"40300",1981,"1","IMAGE","ISR","Israel"
"40301",1981,"0.902602","IMAGE","ITA","Italy"
"40302",1981,"0.855343","IMAGE","JPN","Japan"
"40303",1981,"1","IMAGE","JOR","Jordan"
"40304",1981,"1","IMAGE","KEN","Kenya"
"40305",1981,"1","IMAGE","LAO","Laos"
"40306",1981,"1","IMAGE","LBN","Lebanon"
"40307",1981,"1","IMAGE","LSO","Lesotho"
"40308",1981,"1","IMAGE","LBR","Liberia"
"40309",1981,"1","IMAGE","MDG","Madagascar"
"40310",1981,"1","IMAGE","MWI","Malawi"
"40311",1981,"1","IMAGE","MYS","Malaysia"
"40312",1981,"1","IMAGE","MLI","Mali"
"40314",1981,"0.958812","IMAGE","MEX","Mexico"
"40315",1981,"1","IMAGE","MNG","Mongolia"
"40316",1981,"0.399958","IMAGE","MAR","Morocco"
"40317",1981,"1","IMAGE","MOZ","Mozambique"
"40319",1981,"1","IMAGE","NPL","Nepal"
"40320",1981,"0.358675","IMAGE","NLD","Netherlands"
"40321",1981,"0.134415","IMAGE","NZL","New Zealand"
"40322",1981,"1","IMAGE","NIC","Nicaragua"
"40323",1981,"1","IMAGE","NER","Niger"
"40324",1981,"1","IMAGE","NGA","Nigeria"
"40325",1981,"0.291509","IMAGE","NOR","Norway"
"40326",1981,"1","IMAGE","PAK","Pakistan"
"40327",1981,"1","IMAGE","PAN","Panama"
"40328",1981,"0.502322","IMAGE","PNG","Papua New Guinea"
"40329",1981,"1","IMAGE","PRY","Paraguay"
"40330",1981,"1","IMAGE","PER","Peru"
"40331",1981,"1","IMAGE","PHL","Philippines"
"40332",1981,"0.760516","IMAGE","POL","Poland"
"40333",1981,"0.552604","IMAGE","PRT","Portugal"
"40334",1981,"1","IMAGE","KOR","South Korea"
"40335",1981,"1","IMAGE","ROU","Romania"
"40336",1981,"1","IMAGE","RWA","Rwanda"
"40337",1981,"1","IMAGE","SAU","Saudi Arabia"
"40338",1981,"1","IMAGE","SEN","Senegal"
"40339",1981,"1","IMAGE","SLE","Sierra Leone"
"40340",1981,"0.97247","IMAGE","ZAF","South Africa"
"40341",1981,"0.600416","IMAGE","ESP","Spain"
"40342",1981,"1","IMAGE","LKA","Sri Lanka"
"40344",1981,"1","IMAGE","SWZ","Eswatini"
"40345",1981,"0.570604","IMAGE","SWE","Sweden"
"40346",1981,"0.397674","IMAGE","CHE","Switzerland"
"40347",1981,"1","IMAGE","SYR","Syria"
"40348",1981,"1","IMAGE","THA","Thailand"
"40349",1981,"1","IMAGE","TGO","Togo"
"40350",1981,"1","IMAGE","TUN","Tunisia"
"40351",1981,"1","IMAGE","TUR","Turkey"
"40352",1981,"1","IMAGE","UGA","Uganda"
"40353",1981,"1","IMAGE","ARE","United Arab Emirates"
"40354",1981,"0.507805","IMAGE","GBR","United Kingdom"
"40355",1981,"1","IMAGE","TZA","Tanzania"
"40356",1981,"1","IMAGE","USA","United States"
"40357",1981,"0.885438","IMAGE","URY","Uruguay"
"40358",1981,"0.894248","IMAGE","VEN","Venezuela"
"40359",1981,"1","IMAGE","VNM","Vietnam"
"40360",1981,"1","IMAGE","YEM","Yemen"
"40361",1981,"1","IMAGE","ZMB","Zambia"
"40362",1981,"1","IMAGE","ZWE","Zimbabwe"
"40363",1981,"0.999991","IMAGE","ETH","Ethiopia"
"40364",1981,"0.977533","IMAGE","RUS","Russia"
"40365",1981,"1","IMAGE","ARG","Argentina"
"40366",1982,"1","IMAGE","ALB","Albania"
"40367",1982,"1","IMAGE","DZA","Algeria"
"40368",1982,"1","IMAGE","AGO","Angola"
"40369",1982,"0.976973","IMAGE","AUS","Australia"
"40370",1982,"0.698144","IMAGE","AUT","Austria"
"40371",1982,"1","IMAGE","BGD","Bangladesh"
"40372",1982,"1","IMAGE","BEN","Benin"
"40373",1982,"1","IMAGE","BTN","Bhutan"
"40374",1982,"1","IMAGE","BOL","Bolivia"
"40375",1982,"1","IMAGE","BWA","Botswana"
"40376",1982,"1","IMAGE","BRA","Brazil"
"40377",1982,"0.946132","IMAGE","BGR","Bulgaria"
"40378",1982,"1","IMAGE","BFA","Burkina Faso"
"40379",1982,"1","IMAGE","BDI","Burundi"
"40380",1982,"1","IMAGE","CMR","Cameroon"
"40381",1982,"1","IMAGE","CAN","Canada"
"40382",1982,"1","IMAGE","CAF","Central African Republic"
"40383",1982,"1","IMAGE","TCD","Chad"
"40384",1982,"0.690565","IMAGE","CHL","Chile"
"40385",1982,"0.997984","IMAGE","CHN","China"
"40386",1982,"1","IMAGE","COL","Colombia"
"40388",1982,"1","IMAGE","COG","Congo - Brazzaville"
"40389",1982,"1","IMAGE","CRI","Costa Rica"
"40390",1982,"1","IMAGE","CUB","Cuba"
"40391",1982,"1","IMAGE","CIV","Côte d’Ivoire"
"40392",1982,"1","IMAGE","COD","Congo - Kinshasa"
"40393",1982,"0.794626","IMAGE","DNK","Denmark"
"40394",1982,"0.91609","IMAGE","DOM","Dominican Republic"
"40395",1982,"1","IMAGE","ECU","Ecuador"
"40396",1982,"0.955452","IMAGE","EGY","Egypt"
"40397",1982,"1","IMAGE","SLV","El Salvador"
"40398",1982,"1","IMAGE","FJI","Fiji"
"40399",1982,"0.227867","IMAGE","FIN","Finland"
"40400",1982,"0.811815","IMAGE","FRA","France"
"40401",1982,"1","IMAGE","GAB","Gabon"
"40402",1982,"1","IMAGE","GMB","Gambia"
"40403",1982,"0.617889","IMAGE","DEU","Germany"
"40404",1982,"1","IMAGE","GHA","Ghana"
"40405",1982,"0.583655","IMAGE","GRC","Greece"
"40406",1982,"1","IMAGE","GTM","Guatemala"
"40407",1982,"1","IMAGE","GIN","Guinea"
"40408",1982,"1","IMAGE","GNB","Guinea-Bissau"
"40409",1982,"1","IMAGE","GUY","Guyana"
"40410",1982,"1","IMAGE","HND","Honduras"
"40411",1982,"1","IMAGE","HUN","Hungary"
"40412",1982,"1","IMAGE","IND","India"
"40413",1982,"1","IMAGE","IDN","Indonesia"
"40414",1982,"1","IMAGE","IRN","Iran"
"40415",1982,"1","IMAGE","ISR","Israel"
"40416",1982,"0.886905","IMAGE","ITA","Italy"
"40417",1982,"0.860097","IMAGE","JPN","Japan"
"40418",1982,"1","IMAGE","JOR","Jordan"
"40419",1982,"1","IMAGE","KEN","Kenya"
"40420",1982,"1","IMAGE","LAO","Laos"
"40421",1982,"1","IMAGE","LBN","Lebanon"
"40422",1982,"1","IMAGE","LSO","Lesotho"
"40423",1982,"1","IMAGE","LBR","Liberia"
"40424",1982,"1","IMAGE","MDG","Madagascar"
"40425",1982,"1","IMAGE","MWI","Malawi"
"40426",1982,"1","IMAGE","MYS","Malaysia"
"40427",1982,"1","IMAGE","MLI","Mali"
"40429",1982,"0.957958","IMAGE","MEX","Mexico"
"40430",1982,"1","IMAGE","MNG","Mongolia"
"40431",1982,"0.507024","IMAGE","MAR","Morocco"
"40432",1982,"1","IMAGE","MOZ","Mozambique"
"40434",1982,"1","IMAGE","NPL","Nepal"
"40435",1982,"0.361976","IMAGE","NLD","Netherlands"
"40436",1982,"0.224055","IMAGE","NZL","New Zealand"
"40437",1982,"1","IMAGE","NIC","Nicaragua"
"40438",1982,"1","IMAGE","NER","Niger"
"40439",1982,"1","IMAGE","NGA","Nigeria"
"40440",1982,"0.286686","IMAGE","NOR","Norway"
"40441",1982,"1","IMAGE","PAK","Pakistan"
"40442",1982,"1","IMAGE","PAN","Panama"
"40443",1982,"1","IMAGE","PNG","Papua New Guinea"
"40444",1982,"1","IMAGE","PRY","Paraguay"
"40445",1982,"1","IMAGE","PER","Peru"
"40446",1982,"1","IMAGE","PHL","Philippines"
"40447",1982,"0.755604","IMAGE","POL","Poland"
"40448",1982,"0.628426","IMAGE","PRT","Portugal"
"40449",1982,"1","IMAGE","KOR","South Korea"
"40450",1982,"1","IMAGE","ROU","Romania"
"40451",1982,"1","IMAGE","RWA","Rwanda"
"40452",1982,"1","IMAGE","SAU","Saudi Arabia"
"40453",1982,"1","IMAGE","SEN","Senegal"
"40454",1982,"1","IMAGE","SLE","Sierra Leone"
"40455",1982,"0.96921","IMAGE","ZAF","South Africa"
"40456",1982,"0.635248","IMAGE","ESP","Spain"
"40457",1982,"1","IMAGE","LKA","Sri Lanka"
"40459",1982,"1","IMAGE","SWZ","Eswatini"
"40460",1982,"0.567141","IMAGE","SWE","Sweden"
"40461",1982,"0.389661","IMAGE","CHE","Switzerland"
"40462",1982,"1","IMAGE","SYR","Syria"
"40463",1982,"1","IMAGE","THA","Thailand"
"40464",1982,"1","IMAGE","TGO","Togo"
"40465",1982,"1","IMAGE","TUN","Tunisia"
"40466",1982,"1","IMAGE","TUR","Turkey"
"40468",1982,"1","IMAGE","ARE","United Arab Emirates"
"40469",1982,"0.517588","IMAGE","GBR","United Kingdom"
"40470",1982,"1","IMAGE","TZA","Tanzania"
"40471",1982,"1","IMAGE","USA","United States"
"40472",1982,"0.877003","IMAGE","URY","Uruguay"
"40473",1982,"0.906274","IMAGE","VEN","Venezuela"
"40474",1982,"1","IMAGE","VNM","Vietnam"
"40475",1982,"1","IMAGE","YEM","Yemen"
"40476",1982,"1","IMAGE","ZMB","Zambia"
"40477",1982,"1","IMAGE","ZWE","Zimbabwe"
"40478",1982,"1.000033","IMAGE","ETH","Ethiopia"
"40479",1982,"0.978296","IMAGE","RUS","Russia"
"40480",1982,"1","IMAGE","ARG","Argentina"
"40481",1983,"1","IMAGE","ALB","Albania"
"40482",1983,"1","IMAGE","DZA","Algeria"
"40483",1983,"1","IMAGE","AGO","Angola"
"40484",1983,"0.978269","IMAGE","AUS","Australia"
"40485",1983,"0.714411","IMAGE","AUT","Austria"
"40486",1983,"1","IMAGE","BGD","Bangladesh"
"40487",1983,"1","IMAGE","BEN","Benin"
"40488",1983,"1","IMAGE","BTN","Bhutan"
"40489",1983,"1","IMAGE","BOL","Bolivia"
"40490",1983,"1","IMAGE","BWA","Botswana"
"40491",1983,"1","IMAGE","BRA","Brazil"
"40492",1983,"0.938085","IMAGE","BGR","Bulgaria"
"40493",1983,"1","IMAGE","BFA","Burkina Faso"
"40494",1983,"1","IMAGE","BDI","Burundi"
"40495",1983,"1","IMAGE","CMR","Cameroon"
"40496",1983,"1","IMAGE","CAN","Canada"
"40497",1983,"1","IMAGE","CAF","Central African Republic"
"40498",1983,"1","IMAGE","TCD","Chad"
"40499",1983,"0.705006","IMAGE","CHL","Chile"
"40500",1983,"1.001232","IMAGE","CHN","China"
"40501",1983,"1","IMAGE","COL","Colombia"
"40503",1983,"1","IMAGE","COG","Congo - Brazzaville"
"40504",1983,"1","IMAGE","CRI","Costa Rica"
"40505",1983,"1","IMAGE","CUB","Cuba"
"40506",1983,"1","IMAGE","CIV","Côte d’Ivoire"
"40507",1983,"1","IMAGE","COD","Congo - Kinshasa"
"40508",1983,"0.785976","IMAGE","DNK","Denmark"
"40509",1983,"0.91183","IMAGE","DOM","Dominican Republic"
"40510",1983,"1","IMAGE","ECU","Ecuador"
"40511",1983,"0.98767","IMAGE","EGY","Egypt"
"40512",1983,"1","IMAGE","SLV","El Salvador"
"40513",1983,"1","IMAGE","FJI","Fiji"
"40514",1983,"0.26704","IMAGE","FIN","Finland"
"40515",1983,"0.823959","IMAGE","FRA","France"
"40516",1983,"1","IMAGE","GAB","Gabon"
"40517",1983,"1","IMAGE","GMB","Gambia"
"40518",1983,"0.630941","IMAGE","DEU","Germany"
"40519",1983,"1","IMAGE","GHA","Ghana"
"40520",1983,"0.571599","IMAGE","GRC","Greece"
"40521",1983,"1","IMAGE","GTM","Guatemala"
"40523",1983,"1","IMAGE","GNB","Guinea-Bissau"
"40524",1983,"1","IMAGE","GUY","Guyana"
"40525",1983,"1","IMAGE","HND","Honduras"
"40526",1983,"1","IMAGE","HUN","Hungary"
"40527",1983,"1","IMAGE","IND","India"
"40528",1983,"1","IMAGE","IDN","Indonesia"
"40529",1983,"1","IMAGE","IRN","Iran"
"40530",1983,"1","IMAGE","ISR","Israel"
"40531",1983,"0.908684","IMAGE","ITA","Italy"
"40532",1983,"0.865871","IMAGE","JPN","Japan"
"40533",1983,"1","IMAGE","JOR","Jordan"
"40534",1983,"1","IMAGE","KEN","Kenya"
"40535",1983,"1","IMAGE","LAO","Laos"
"40536",1983,"1","IMAGE","LBN","Lebanon"
"40537",1983,"1","IMAGE","LSO","Lesotho"
"40538",1983,"1","IMAGE","LBR","Liberia"
"40539",1983,"1","IMAGE","MDG","Madagascar"
"40540",1983,"1","IMAGE","MWI","Malawi"
"40541",1983,"1","IMAGE","MYS","Malaysia"
"40542",1983,"1","IMAGE","MLI","Mali"
"40543",1983,"1","IMAGE","MRT","Mauritania"
"40544",1983,"0.957398","IMAGE","MEX","Mexico"
"40545",1983,"1","IMAGE","MNG","Mongolia"
"40546",1983,"0.47504","IMAGE","MAR","Morocco"
"40547",1983,"1","IMAGE","MOZ","Mozambique"
"40549",1983,"1","IMAGE","NPL","Nepal"
"40550",1983,"0.36899","IMAGE","NLD","Netherlands"
"40551",1983,"0.15566","IMAGE","NZL","New Zealand"
"40552",1983,"1","IMAGE","NIC","Nicaragua"
"40553",1983,"1","IMAGE","NER","Niger"
"40554",1983,"1","IMAGE","NGA","Nigeria"
"40555",1983,"0.288126","IMAGE","NOR","Norway"
"40556",1983,"1","IMAGE","PAK","Pakistan"
"40557",1983,"1","IMAGE","PAN","Panama"
"40558",1983,"1","IMAGE","PNG","Papua New Guinea"
"40559",1983,"1","IMAGE","PRY","Paraguay"
"40560",1983,"1","IMAGE","PER","Peru"
"40561",1983,"1","IMAGE","PHL","Philippines"
"40562",1983,"0.773606","IMAGE","POL","Poland"
"40563",1983,"0.553246","IMAGE","PRT","Portugal"
"40564",1983,"1","IMAGE","KOR","South Korea"
"40565",1983,"1","IMAGE","ROU","Romania"
"40566",1983,"1","IMAGE","RWA","Rwanda"
"40567",1983,"1","IMAGE","SAU","Saudi Arabia"
"40568",1983,"1","IMAGE","SEN","Senegal"
"40569",1983,"1","IMAGE","SLE","Sierra Leone"
"40570",1983,"0.957932","IMAGE","ZAF","South Africa"
"40571",1983,"0.634594","IMAGE","ESP","Spain"
"40572",1983,"1","IMAGE","LKA","Sri Lanka"
"40574",1983,"1","IMAGE","SWZ","Eswatini"
"40575",1983,"0.580708","IMAGE","SWE","Sweden"
"40576",1983,"0.392237","IMAGE","CHE","Switzerland"
"40577",1983,"1","IMAGE","SYR","Syria"
"40578",1983,"1","IMAGE","THA","Thailand"
"40579",1983,"1","IMAGE","TGO","Togo"
"40580",1983,"1","IMAGE","TUN","Tunisia"
"40581",1983,"1","IMAGE","TUR","Turkey"
"40583",1983,"1","IMAGE","ARE","United Arab Emirates"
"40584",1983,"0.538492","IMAGE","GBR","United Kingdom"
"40585",1983,"1","IMAGE","TZA","Tanzania"
"40586",1983,"1","IMAGE","USA","United States"
"40587",1983,"0.886108","IMAGE","URY","Uruguay"
"40588",1983,"0.902834","IMAGE","VEN","Venezuela"
"40589",1983,"1","IMAGE","VNM","Vietnam"
"40590",1983,"1","IMAGE","YEM","Yemen"
"40591",1983,"1","IMAGE","ZMB","Zambia"
"40592",1983,"1","IMAGE","ZWE","Zimbabwe"
"40593",1983,"1.000028","IMAGE","ETH","Ethiopia"
"40594",1983,"0.978316","IMAGE","RUS","Russia"
"40595",1983,"1","IMAGE","ARG","Argentina"
"40596",1984,"1","IMAGE","ALB","Albania"
"40597",1984,"1","IMAGE","DZA","Algeria"
"40598",1984,"1","IMAGE","AGO","Angola"
"40599",1984,"0.980988","IMAGE","AUS","Australia"
"40600",1984,"0.699588","IMAGE","AUT","Austria"
"40601",1984,"1","IMAGE","BGD","Bangladesh"
"40602",1984,"1","IMAGE","BEN","Benin"
"40603",1984,"1","IMAGE","BTN","Bhutan"
"40604",1984,"1","IMAGE","BOL","Bolivia"
"40605",1984,"1","IMAGE","BWA","Botswana"
"40606",1984,"1","IMAGE","BRA","Brazil"
"40607",1984,"0.942482","IMAGE","BGR","Bulgaria"
"40608",1984,"1","IMAGE","BFA","Burkina Faso"
"40609",1984,"1","IMAGE","BDI","Burundi"
"40610",1984,"1","IMAGE","CMR","Cameroon"
"40611",1984,"1","IMAGE","CAN","Canada"
"40612",1984,"1","IMAGE","CAF","Central African Republic"
"40613",1984,"1","IMAGE","TCD","Chad"
"40614",1984,"0.717349","IMAGE","CHL","Chile"
"40615",1984,"0.984236","IMAGE","CHN","China"
"40616",1984,"1","IMAGE","COL","Colombia"
"40618",1984,"1","IMAGE","COG","Congo - Brazzaville"
"40619",1984,"1","IMAGE","CRI","Costa Rica"
"40620",1984,"1","IMAGE","CUB","Cuba"
"40621",1984,"1","IMAGE","CIV","Côte d’Ivoire"
"40622",1984,"1","IMAGE","COD","Congo - Kinshasa"
"40623",1984,"0.817797","IMAGE","DNK","Denmark"
"40624",1984,"0.909696","IMAGE","DOM","Dominican Republic"
"40625",1984,"1","IMAGE","ECU","Ecuador"
"40626",1984,"1","IMAGE","EGY","Egypt"
"40627",1984,"1","IMAGE","SLV","El Salvador"
"40628",1984,"1","IMAGE","FJI","Fiji"
"40629",1984,"0.222374","IMAGE","FIN","Finland"
"40630",1984,"0.831551","IMAGE","FRA","France"
"40631",1984,"1","IMAGE","GAB","Gabon"
"40632",1984,"1","IMAGE","GMB","Gambia"
"40633",1984,"0.625954","IMAGE","DEU","Germany"
"40634",1984,"1","IMAGE","GHA","Ghana"
"40635",1984,"0.572491","IMAGE","GRC","Greece"
"40636",1984,"1","IMAGE","GTM","Guatemala"
"40637",1984,"1","IMAGE","GIN","Guinea"
"40639",1984,"1","IMAGE","GUY","Guyana"
"40640",1984,"1","IMAGE","HND","Honduras"
"40641",1984,"1","IMAGE","HUN","Hungary"
"40642",1984,"1","IMAGE","IND","India"
"40643",1984,"1","IMAGE","IDN","Indonesia"
"40644",1984,"1","IMAGE","IRN","Iran"
"40645",1984,"1","IMAGE","ISR","Israel"
"40646",1984,"0.895318","IMAGE","ITA","Italy"
"40647",1984,"0.87147","IMAGE","JPN","Japan"
"40648",1984,"1","IMAGE","JOR","Jordan"
"40649",1984,"1","IMAGE","KEN","Kenya"
"40651",1984,"1","IMAGE","LBN","Lebanon"
"40652",1984,"1","IMAGE","LSO","Lesotho"
"40653",1984,"1","IMAGE","LBR","Liberia"
"40654",1984,"1","IMAGE","MDG","Madagascar"
"40655",1984,"1","IMAGE","MWI","Malawi"
"40656",1984,"1","IMAGE","MYS","Malaysia"
"40657",1984,"1","IMAGE","MLI","Mali"
"40658",1984,"1","IMAGE","MRT","Mauritania"
"40659",1984,"0.96079","IMAGE","MEX","Mexico"
"40660",1984,"1","IMAGE","MNG","Mongolia"
"40661",1984,"0.51405","IMAGE","MAR","Morocco"
"40662",1984,"1","IMAGE","MOZ","Mozambique"
"40664",1984,"1","IMAGE","NPL","Nepal"
"40665",1984,"0.368654","IMAGE","NLD","Netherlands"
"40666",1984,"0.184498","IMAGE","NZL","New Zealand"
"40667",1984,"1","IMAGE","NIC","Nicaragua"
"40668",1984,"1","IMAGE","NER","Niger"
"40669",1984,"1","IMAGE","NGA","Nigeria"
"40670",1984,"0.291955","IMAGE","NOR","Norway"
"40671",1984,"1","IMAGE","PAK","Pakistan"
"40672",1984,"1","IMAGE","PAN","Panama"
"40673",1984,"1","IMAGE","PNG","Papua New Guinea"
"40674",1984,"1","IMAGE","PRY","Paraguay"
"40675",1984,"1","IMAGE","PER","Peru"
"40676",1984,"1","IMAGE","PHL","Philippines"
"40677",1984,"0.770361","IMAGE","POL","Poland"
"40678",1984,"0.640367","IMAGE","PRT","Portugal"
"40679",1984,"1","IMAGE","KOR","South Korea"
"40680",1984,"1","IMAGE","ROU","Romania"
"40681",1984,"1","IMAGE","RWA","Rwanda"
"40682",1984,"1","IMAGE","SAU","Saudi Arabia"
"40683",1984,"1","IMAGE","SEN","Senegal"
"40684",1984,"1","IMAGE","SLE","Sierra Leone"
"40685",1984,"0.934787","IMAGE","ZAF","South Africa"
"40686",1984,"0.698945","IMAGE","ESP","Spain"
"40687",1984,"1","IMAGE","LKA","Sri Lanka"
"40689",1984,"1","IMAGE","SWZ","Eswatini"
"40690",1984,"0.576076","IMAGE","SWE","Sweden"
"40691",1984,"0.403344","IMAGE","CHE","Switzerland"
"40692",1984,"1","IMAGE","SYR","Syria"
"40693",1984,"1","IMAGE","THA","Thailand"
"40694",1984,"1","IMAGE","TGO","Togo"
"40695",1984,"1","IMAGE","TUN","Tunisia"
"40696",1984,"1","IMAGE","TUR","Turkey"
"40697",1984,"1","IMAGE","UGA","Uganda"
"40698",1984,"1","IMAGE","ARE","United Arab Emirates"
"40699",1984,"0.548879","IMAGE","GBR","United Kingdom"
"40700",1984,"1","IMAGE","TZA","Tanzania"
"40701",1984,"1","IMAGE","USA","United States"
"40702",1984,"0.874361","IMAGE","URY","Uruguay"
"40703",1984,"0.904959","IMAGE","VEN","Venezuela"
"40704",1984,"1","IMAGE","VNM","Vietnam"
"40705",1984,"1","IMAGE","YEM","Yemen"
"40706",1984,"1","IMAGE","ZMB","Zambia"
"40707",1984,"1","IMAGE","ZWE","Zimbabwe"
"40708",1984,"1.000026","IMAGE","ETH","Ethiopia"
